period,category,total_amount,txn_count,avg_amount,risk_count,micro_count,year,month,risk_rate,micro_rate
2020-04-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,4,0.0,0.0
2020-05-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,5,0.0,0.0
2020-06-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,6,0.0,0.0
2020-07-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,7,0.0,0.0
2020-08-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,8,0.0,0.0
2020-09-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,9,0.0,0.0
2020-10-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,10,0.0,0.0
2020-11-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,11,0.0,0.0
2020-12-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2020,12,0.0,0.0
2021-01-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,1,0.0,0.0
2021-02-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,2,0.0,0.0
2021-03-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,3,0.0,0.0
2021-04-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,4,0.0,0.0
2021-05-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,5,0.0,0.0
2021-06-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,6,0.0,0.0
2021-07-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,7,0.0,0.0
2021-08-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,8,0.0,0.0
2021-09-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,9,0.0,0.0
2021-10-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,10,0.0,0.0
2021-11-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,11,0.0,0.0
2021-12-01,Pendidikan,0.0,0.0,0.0,0.0,0.0,2021,12,0.0,0.0
2022-01-01,Pendidikan,3078300.0,8.0,384787.5,1.0,0.0,2022,1,0.125,0.0
2022-02-01,Pendidikan,2777900.0,3.0,925966.6666666666,1.0,0.0,2022,2,0.3333333333333333,0.0
2022-03-01,Pendidikan,4768000.0,9.0,529777.7777777778,2.0,0.0,2022,3,0.2222222222222222,0.0
2022-04-01,Pendidikan,1152800.0,8.0,144100.0,0.0,0.0,2022,4,0.0,0.0
2022-05-01,Pendidikan,543900.0,2.0,271950.0,0.0,0.0,2022,5,0.0,0.0
2022-06-01,Pendidikan,1048900.0,6.0,174816.66666666666,0.0,0.0,2022,6,0.0,0.0
2022-07-01,Pendidikan,770100.0,5.0,154020.0,0.0,0.0,2022,7,0.0,0.0
2022-08-01,Pendidikan,3705700.0,10.0,370570.0,1.0,0.0,2022,8,0.1,0.0
2022-09-01,Pendidikan,1287400.0,6.0,214566.66666666666,0.0,0.0,2022,9,0.0,0.0
2022-10-01,Pendidikan,4761100.0,11.0,432827.2727272727,2.0,0.0,2022,10,0.18181818181818182,0.0
2022-11-01,Pendidikan,7197800.0,16.0,449862.5,2.0,0.0,2022,11,0.125,0.0
2022-12-01,Pendidikan,2045200.0,8.0,255650.0,0.0,0.0,2022,12,0.0,0.0
2023-01-01,Pendidikan,3252100.0,9.0,361344.44444444444,1.0,0.0,2023,1,0.1111111111111111,0.0
2023-02-01,Pendidikan,3771700.0,8.0,471462.5,2.0,0.0,2023,2,0.25,0.0
2023-03-01,Pendidikan,2284400.0,7.0,326342.85714285716,2.0,0.0,2023,3,0.2857142857142857,0.0
2023-04-01,Pendidikan,4488200.0,8.0,561025.0,2.0,0.0,2023,4,0.25,0.0
2023-05-01,Pendidikan,3120800.0,9.0,346755.55555555556,2.0,0.0,2023,5,0.2222222222222222,0.0
2023-06-01,Pendidikan,1238000.0,6.0,206333.33333333334,0.0,0.0,2023,6,0.0,0.0
2023-07-01,Pendidikan,6749600.0,17.0,397035.29411764705,3.0,0.0,2023,7,0.17647058823529413,0.0
2023-08-01,Pendidikan,4516860.0,12.0,376405.0,2.0,0.0,2023,8,0.16666666666666666,0.0
2023-09-01,Pendidikan,5345600.0,10.0,534560.0,3.0,0.0,2023,9,0.3,0.0
2023-10-01,Pendidikan,1313800.0,10.0,131380.0,0.0,0.0,2023,10,0.0,0.0
2023-11-01,Pendidikan,4915700.0,13.0,378130.76923076925,2.0,0.0,2023,11,0.15384615384615385,0.0
2023-12-01,Pendidikan,1078000.0,6.0,179666.66666666666,0.0,0.0,2023,12,0.0,0.0
2024-01-01,Pendidikan,3120000.0,9.0,346666.6666666667,2.0,0.0,2024,1,0.2222222222222222,0.0
2024-02-01,Pendidikan,1240000.0,7.0,177142.85714285713,0.0,0.0,2024,2,0.0,0.0
2024-03-01,Pendidikan,3065600.0,9.0,340622.22222222225,2.0,0.0,2024,3,0.2222222222222222,0.0
2024-04-01,Pendidikan,3242300.0,10.0,324230.0,1.0,0.0,2024,4,0.1,0.0
2024-05-01,Pendidikan,9141100.0,17.0,537711.7647058824,4.0,0.0,2024,5,0.23529411764705882,0.0
2024-06-01,Pendidikan,2732300.0,10.0,273230.0,1.0,0.0,2024,6,0.1,0.0
2024-07-01,Pendidikan,8374600.0,14.0,598185.7142857143,4.0,0.0,2024,7,0.2857142857142857,0.0
2024-08-01,Pendidikan,7164700.0,10.0,716470.0,5.0,0.0,2024,8,0.5,0.0
2024-09-01,Pendidikan,2987300.0,5.0,597460.0,2.0,0.0,2024,9,0.4,0.0
2024-10-01,Pendidikan,4487300.0,12.0,373941.6666666667,4.0,0.0,2024,10,0.3333333333333333,0.0
2024-11-01,Pendidikan,5384800.0,13.0,414215.3846153846,4.0,0.0,2024,11,0.3076923076923077,0.0
2024-12-01,Pendidikan,4479100.0,12.0,373258.3333333333,1.0,0.0,2024,12,0.08333333333333333,0.0
2025-01-01,Pendidikan,9858600.0,11.0,896236.3636363636,5.0,0.0,2025,1,0.45454545454545453,0.0
2025-02-01,Pendidikan,4978200.0,9.0,553133.3333333334,2.0,0.0,2025,2,0.2222222222222222,0.0
2025-03-01,Pendidikan,3945100.0,14.0,281792.85714285716,2.0,0.0,2025,3,0.14285714285714285,0.0
2025-04-01,Pendidikan,4580100.0,6.0,763350.0,2.0,0.0,2025,4,0.3333333333333333,0.0
2025-05-01,Pendidikan,743700.0,6.0,123950.0,0.0,0.0,2025,5,0.0,0.0
2025-06-01,Pendidikan,548600.0,3.0,182866.66666666666,0.0,0.0,2025,6,0.0,0.0
2025-07-01,Pendidikan,852100.0,6.0,142016.66666666666,0.0,0.0,2025,7,0.0,0.0
2025-08-01,Pendidikan,6191700.0,10.0,619170.0,2.0,0.0,2025,8,0.2,0.0
2025-09-01,Pendidikan,4256100.0,10.0,425610.0,2.0,0.0,2025,9,0.2,0.0
2025-10-01,Pendidikan,3994200.0,6.0,665700.0,2.0,0.0,2025,10,0.3333333333333333,0.0
2025-11-01,Pendidikan,4530500.0,10.0,453050.0,1.0,0.0,2025,11,0.1,0.0
2025-12-01,Pendidikan,3293200.0,8.0,411650.0,1.0,0.0,2025,12,0.125,0.0
2015-01-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,1,0.0,0.0
2015-02-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,2,0.0,0.0
2015-03-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,3,0.0,0.0
2015-04-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,4,0.0,0.0
2015-05-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,5,0.0,0.0
2015-06-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,6,0.0,0.0
2015-07-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,7,0.0,0.0
2015-08-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,8,0.0,0.0
2015-09-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,9,0.0,0.0
2015-10-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,10,0.0,0.0
2015-11-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,11,0.0,0.0
2015-12-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2015,12,0.0,0.0
2016-01-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2016,1,0.0,0.0
2016-02-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2016,2,0.0,0.0
2016-03-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2016,3,0.0,0.0
2016-04-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2016,4,0.0,0.0
2016-05-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2016,5,0.0,0.0
2016-06-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2016,6,0.0,0.0
2016-07-01,Perjalanan,5856000.0,4.0,1464000.0,3.0,0.0,2016,7,0.75,0.0
2016-08-01,Perjalanan,4483200.0,2.0,2241600.0,2.0,0.0,2016,8,1.0,0.0
2016-09-01,Perjalanan,1859200.0,1.0,1859200.0,1.0,0.0,2016,9,1.0,0.0
2016-10-01,Perjalanan,11065920.0,7.0,1580845.7142857143,4.0,0.0,2016,10,0.5714285714285714,0.0
2016-11-01,Perjalanan,2485600.0,2.0,1242800.0,1.0,0.0,2016,11,0.5,0.0
2016-12-01,Perjalanan,2739200.0,1.0,2739200.0,1.0,0.0,2016,12,1.0,0.0
2017-01-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2017,1,0.0,0.0
2017-02-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2017,2,0.0,0.0
2017-03-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2017,3,0.0,0.0
2017-04-01,Perjalanan,2534400.0,1.0,2534400.0,1.0,0.0,2017,4,1.0,0.0
2017-05-01,Perjalanan,3116960.0,3.0,1038986.6666666666,1.0,0.0,2017,5,0.3333333333333333,0.0
2017-06-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2017,6,0.0,0.0
2017-07-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2017,7,0.0,0.0
2017-08-01,Perjalanan,1801000.0,3.0,600333.3333333334,1.0,0.0,2017,8,0.3333333333333333,0.0
2017-09-01,Perjalanan,454080.0,2.0,227040.0,0.0,0.0,2017,9,0.0,0.0
2017-10-01,Perjalanan,4212640.0,4.0,1053160.0,2.0,0.0,2017,10,0.5,0.0
2017-11-01,Perjalanan,1668960.0,1.0,1668960.0,1.0,0.0,2017,11,1.0,0.0
2017-12-01,Perjalanan,3222080.0,4.0,805520.0,2.0,0.0,2017,12,0.5,0.0
2018-01-01,Perjalanan,5636640.0,5.0,1127328.0,2.0,0.0,2018,1,0.4,0.0
2018-02-01,Perjalanan,1883360.0,2.0,941680.0,1.0,0.0,2018,2,0.5,0.0
2018-03-01,Perjalanan,416000.0,2.0,208000.0,0.0,0.0,2018,3,0.0,0.0
2018-04-01,Perjalanan,3057280.0,4.0,764320.0,1.0,0.0,2018,4,0.25,0.0
2018-05-01,Perjalanan,16000.0,1.0,16000.0,0.0,0.0,2018,5,0.0,0.0
2018-06-01,Perjalanan,586681.0,3.0,195560.33333333334,0.0,0.0,2018,6,0.0,0.0
2018-07-01,Perjalanan,3970720.0,4.0,992680.0,2.0,0.0,2018,7,0.5,0.0
2018-08-01,Perjalanan,4291200.0,6.0,715200.0,2.0,0.0,2018,8,0.3333333333333333,0.0
2018-09-01,Perjalanan,4532000.0,6.0,755333.3333333334,1.0,0.0,2018,9,0.16666666666666666,0.0
2018-10-01,Perjalanan,5314080.0,5.0,1062816.0,4.0,0.0,2018,10,0.8,0.0
2018-11-01,Perjalanan,2281600.0,2.0,1140800.0,1.0,0.0,2018,11,0.5,0.0
2018-12-01,Perjalanan,1765280.0,4.0,441320.0,1.0,0.0,2018,12,0.25,0.0
2019-01-01,Perjalanan,9516160.0,11.0,865105.4545454546,3.0,0.0,2019,1,0.2727272727272727,0.0
2019-02-01,Perjalanan,2378720.0,4.0,594680.0,1.0,0.0,2019,2,0.25,0.0
2019-03-01,Perjalanan,7779360.0,9.0,864373.3333333334,3.0,0.0,2019,3,0.3333333333333333,0.0
2019-04-01,Perjalanan,16000.0,1.0,16000.0,0.0,0.0,2019,4,0.0,0.0
2019-05-01,Perjalanan,16000.0,1.0,16000.0,0.0,0.0,2019,5,0.0,0.0
2019-06-01,Perjalanan,4078720.0,5.0,815744.0,1.0,0.0,2019,6,0.2,0.0
2019-07-01,Perjalanan,16000.0,1.0,16000.0,0.0,0.0,2019,7,0.0,0.0
2019-08-01,Perjalanan,16000.0,1.0,16000.0,0.0,0.0,2019,8,0.0,0.0
2019-09-01,Perjalanan,7877280.0,11.0,716116.3636363636,3.0,0.0,2019,9,0.2727272727272727,0.0
2019-10-01,Perjalanan,409920.0,2.0,204960.0,0.0,0.0,2019,10,0.0,0.0
2019-11-01,Perjalanan,230400.0,2.0,115200.0,0.0,0.0,2019,11,0.0,0.0
2019-12-01,Perjalanan,112000.0,1.0,112000.0,0.0,0.0,2019,12,0.0,0.0
2020-01-01,Perjalanan,3092480.0,2.0,1546240.0,1.0,0.0,2020,1,0.5,0.0
2020-02-01,Perjalanan,5300640.0,11.0,481876.36363636365,1.0,0.0,2020,2,0.09090909090909091,0.0
2020-03-01,Perjalanan,1628000.0,3.0,542666.6666666666,1.0,0.0,2020,3,0.3333333333333333,0.0
2020-04-01,Perjalanan,47840.0,1.0,47840.0,0.0,0.0,2020,4,0.0,0.0
2020-05-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2020,5,0.0,0.0
2020-06-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2020,6,0.0,0.0
2020-07-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2020,7,0.0,0.0
2020-08-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2020,8,0.0,0.0
2020-09-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2020,9,0.0,0.0
2020-10-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2020,10,0.0,0.0
2020-11-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2020,11,0.0,0.0
2020-12-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2020,12,0.0,0.0
2021-01-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,1,0.0,0.0
2021-02-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,2,0.0,0.0
2021-03-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,3,0.0,0.0
2021-04-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,4,0.0,0.0
2021-05-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,5,0.0,0.0
2021-06-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,6,0.0,0.0
2021-07-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,7,0.0,0.0
2021-08-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,8,0.0,0.0
2021-09-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,9,0.0,0.0
2021-10-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,10,0.0,0.0
2021-11-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,11,0.0,0.0
2021-12-01,Perjalanan,0.0,0.0,0.0,0.0,0.0,2021,12,0.0,0.0
2022-01-01,Perjalanan,3831500.0,6.0,638583.3333333334,0.0,0.0,2022,1,0.0,0.0
2022-02-01,Perjalanan,551500.0,1.0,551500.0,0.0,0.0,2022,2,0.0,0.0
2022-03-01,Perjalanan,6123300.0,8.0,765412.5,2.0,0.0,2022,3,0.25,0.0
2022-04-01,Perjalanan,1095200.0,3.0,365066.6666666667,0.0,0.0,2022,4,0.0,0.0
2022-05-01,Perjalanan,1914800.0,4.0,478700.0,1.0,0.0,2022,5,0.25,0.0
2022-06-01,Perjalanan,1363000.0,1.0,1363000.0,1.0,0.0,2022,6,1.0,0.0
2022-07-01,Perjalanan,1489500.0,2.0,744750.0,1.0,0.0,2022,7,0.5,0.0
2022-08-01,Perjalanan,1422600.0,2.0,711300.0,0.0,0.0,2022,8,0.0,0.0
2022-09-01,Perjalanan,2244700.0,3.0,748233.3333333334,0.0,0.0,2022,9,0.0,0.0
2022-10-01,Perjalanan,2068800.0,3.0,689600.0,0.0,0.0,2022,10,0.0,0.0
2022-11-01,Perjalanan,2898400.0,4.0,724600.0,1.0,0.0,2022,11,0.25,0.0
2022-12-01,Perjalanan,2223100.0,2.0,1111550.0,1.0,0.0,2022,12,0.5,0.0
2023-01-01,Perjalanan,2159700.0,4.0,539925.0,0.0,0.0,2023,1,0.0,0.0
2023-02-01,Perjalanan,2794500.0,3.0,931500.0,1.0,0.0,2023,2,0.3333333333333333,0.0
2023-03-01,Perjalanan,3923200.0,4.0,980800.0,2.0,0.0,2023,3,0.5,0.0
2023-04-01,Perjalanan,5357400.0,7.0,765342.8571428572,2.0,0.0,2023,4,0.2857142857142857,0.0
2023-05-01,Perjalanan,5343200.0,7.0,763314.2857142857,1.0,0.0,2023,5,0.14285714285714285,0.0
2023-06-01,Perjalanan,1014500.0,2.0,507250.0,0.0,0.0,2023,6,0.0,0.0
2023-07-01,Perjalanan,3796600.0,4.0,949150.0,1.0,0.0,2023,7,0.25,0.0
2023-08-01,Perjalanan,6788200.0,9.0,754244.4444444445,2.0,0.0,2023,8,0.2222222222222222,0.0
2023-09-01,Perjalanan,5377500.0,6.0,896250.0,2.0,0.0,2023,9,0.3333333333333333,0.0
2023-10-01,Perjalanan,1760300.0,3.0,586766.6666666666,0.0,0.0,2023,10,0.0,0.0
2023-11-01,Perjalanan,2013200.0,2.0,1006600.0,1.0,0.0,2023,11,0.5,0.0
2023-12-01,Perjalanan,1901700.0,2.0,950850.0,1.0,0.0,2023,12,0.5,0.0
2024-01-01,Perjalanan,3321200.0,6.0,553533.3333333334,0.0,0.0,2024,1,0.0,0.0
2024-02-01,Perjalanan,3059400.0,5.0,611880.0,1.0,0.0,2024,2,0.2,0.0
2024-03-01,Perjalanan,1517400.0,2.0,758700.0,0.0,0.0,2024,3,0.0,0.0
2024-04-01,Perjalanan,1422600.0,2.0,711300.0,1.0,0.0,2024,4,0.5,0.0
2024-05-01,Perjalanan,5958200.0,7.0,851171.4285714285,1.0,0.0,2024,5,0.14285714285714285,0.0
2024-06-01,Perjalanan,3233100.0,4.0,808275.0,2.0,0.0,2024,6,0.5,0.0
2024-07-01,Perjalanan,312800.0,1.0,312800.0,0.0,0.0,2024,7,0.0,0.0
2024-08-01,Perjalanan,1508700.0,2.0,754350.0,0.0,0.0,2024,8,0.0,0.0
2024-09-01,Perjalanan,4531200.0,6.0,755200.0,1.0,0.0,2024,9,0.16666666666666666,0.0
2024-10-01,Perjalanan,2860500.0,4.0,715125.0,0.0,0.0,2024,10,0.0,0.0
2024-11-01,Perjalanan,3538500.0,6.0,589750.0,0.0,0.0,2024,11,0.0,0.0
2024-12-01,Perjalanan,3722500.0,5.0,744500.0,2.0,0.0,2024,12,0.4,0.0
2025-01-01,Perjalanan,5648900.0,7.0,806985.7142857143,0.0,0.0,2025,1,0.0,0.0
2025-02-01,Perjalanan,4464600.0,5.0,892920.0,1.0,0.0,2025,2,0.2,0.0
2025-03-01,Perjalanan,3610300.0,4.0,902575.0,1.0,0.0,2025,3,0.25,0.0
2025-04-01,Perjalanan,2578900.0,3.0,859633.3333333334,1.0,0.0,2025,4,0.3333333333333333,0.0
2025-05-01,Perjalanan,2198800.0,3.0,732933.3333333334,1.0,0.0,2025,5,0.3333333333333333,0.0
2025-06-01,Perjalanan,2295500.0,3.0,765166.6666666666,1.0,0.0,2025,6,0.3333333333333333,0.0
2025-07-01,Perjalanan,4086300.0,5.0,817260.0,1.0,0.0,2025,7,0.2,0.0
2025-08-01,Perjalanan,4397900.0,5.0,879580.0,1.0,0.0,2025,8,0.2,0.0
2025-09-01,Perjalanan,6023100.0,7.0,860442.8571428572,2.0,0.0,2025,9,0.2857142857142857,0.0
2025-10-01,Perjalanan,523300.0,1.0,523300.0,0.0,0.0,2025,10,0.0,0.0
2025-11-01,Perjalanan,4878900.0,6.0,813150.0,1.0,0.0,2025,11,0.16666666666666666,0.0
2025-12-01,Perjalanan,1562100.0,4.0,390525.0,0.0,0.0,2025,12,0.0,0.0
2015-01-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,1,0.0,0.0
2015-02-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,2,0.0,0.0
2015-03-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,3,0.0,0.0
2015-04-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,4,0.0,0.0
2015-05-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,5,0.0,0.0
2015-06-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,6,0.0,0.0
2015-07-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,7,0.0,0.0
2015-08-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,8,0.0,0.0
2015-09-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,9,0.0,0.0
2015-10-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,10,0.0,0.0
2015-11-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,11,0.0,0.0
2015-12-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2015,12,0.0,0.0
2016-01-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,1,0.0,0.0
2016-02-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,2,0.0,0.0
2016-03-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,3,0.0,0.0
2016-04-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,4,0.0,0.0
2016-05-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,5,0.0,0.0
2016-06-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,6,0.0,0.0
2016-07-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,7,0.0,0.0
2016-08-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,8,0.0,0.0
2016-09-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,9,0.0,0.0
2016-10-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,10,0.0,0.0
2016-11-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,11,0.0,0.0
2016-12-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2016,12,0.0,0.0
2017-01-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,1,0.0,0.0
2017-02-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,2,0.0,0.0
2017-03-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,3,0.0,0.0
2017-04-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,4,0.0,0.0
2017-05-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,5,0.0,0.0
2017-06-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,6,0.0,0.0
2017-07-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,7,0.0,0.0
2017-08-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,8,0.0,0.0
2017-09-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0
2017-10-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0
2017-11-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0
2017-12-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0
2018-01-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0
2018-02-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0
2018-03-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0
2018-04-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,4,0.0,0.0
2018-05-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,5,0.0,0.0
2018-06-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,6,0.0,0.0
2018-07-01,Sewa & Cicilan,1392000.0,1.0,1392000.0,0.0,0.0,2018,7,0.0,0.0
2018-08-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,8,0.0,0.0
2018-09-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,9,0.0,0.0
2018-10-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,10,0.0,0.0
2018-11-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,11,0.0,0.0
2018-12-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2018,12,0.0,0.0
2019-01-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,1,0.0,0.0
2019-02-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,2,0.0,0.0
2019-03-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,3,0.0,0.0
2019-04-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,4,0.0,0.0
2019-05-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,5,0.0,0.0
2019-06-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,6,0.0,0.0
2019-07-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,7,0.0,0.0
2019-08-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,8,0.0,0.0
2019-09-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,9,0.0,0.0
2019-10-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,10,0.0,0.0
2019-11-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,11,0.0,0.0
2019-12-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2019,12,0.0,0.0
2020-01-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,1,0.0,0.0
2020-02-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,2,0.0,0.0
2020-03-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,3,0.0,0.0
2020-04-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,4,0.0,0.0
2020-05-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,5,0.0,0.0
2020-06-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,6,0.0,0.0
2020-07-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,7,0.0,0.0
2020-08-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,8,0.0,0.0
2020-09-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,9,0.0,0.0
2020-10-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,10,0.0,0.0
2020-11-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,11,0.0,0.0
2020-12-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2020,12,0.0,0.0
2021-01-01,Sewa & Cicilan,0.0,0.0,0.0,0.0,0.0,2021,1,0.0,0.0
